region,name,type,latitude,longitude,realtime,colormap_r,colormap_g,colormap_b,colormap_a
CA,CHESTER_6_N001,LOAD,40.304405,-121.22428,62.87,57,0,255,255
CA,CHEVGEN1_7_B1,GEN,37.93,-122.38,72.5,193,0,255,255
CA,CHEVGEN2_7_B1,GEN,37.95,-122.4,72.5,193,0,255,255
CA,CHEVMAIN_6_N004,GEN,33.903611,-118.41417,69.88,155,0,255,255
CA,CHICOA_6_N001,LOAD,39.718793,-121.82096,65.48,95,0,255,255
CA,CHICOA_6_N010,LOAD,39.718793,-121.82108,65.48,95,0,255,255
CA,CHICOB_1_N001,LOAD,39.725494,-121.84719,65.02,85,0,255,255
CA,CHICOB_1_N002,LOAD,39.725494,-121.8473,65.02,85,0,255,255
CA,CHINO_6_N003,GEN,33.998392,-117.67898,68.84,139,0,255,255
CA,CHINO_6_N007,LOAD,33.998392,-117.67887,68.84,139,0,255,255
CA,CHINO_6_N008,LOAD,33.9983018,-117.67898,68.84,139,0,255,255
CA,CHINO_6_N009,GEN,33.998392,-117.67909,68.84,139,0,255,255
CA,CHINO_6_N020,GEN,34.051,-117.58995,68.84,139,0,255,255
CA,CHIPARK_7_B1,GEN,39.267746,-120.77614,68.8,139,0,255,255
CA,CHLDHOSP_1_N001,LOAD,36.87,-119.81,69.12,144,0,255,255
CA,CHOLLAS_6_N001,LOAD,32.7440587,-117.04632,70.26,161,0,255,255
CA,CHOLLAS_6_N008,LOAD,32.7439781,-117.04626,70.26,161,0,255,255
CA,CHOLLAS_6_N009,LOAD,32.7439781,-117.04637,70.26,161,0,255,255
CA,CHOWCOGN_7_N001,GEN,37.1208141,-120.25061,70.81,166,0,255,255
CA,CHSTN_1_N001,LOAD,38.09,-120.3,69.9,155,0,255,255
CA,CHWCHLA2_7_N001,GEN,36.543895,-119.20462,70.81,166,0,255,255
CA,CHWCHLLA_1_N001,LOAD,37.120733,-120.25055,70.79,166,0,255,255
CA,CHWCHLLA_1_N002,LOAD,37.120733,-120.25067,70.79,166,0,255,255
CA,CICCOGN_7_N001,LOAD,36.902958,-121.75573,70.0,155,0,255,255
CA,CICCOGN_7_N002,GEN,36.902958,-121.75584,70.0,155,0,255,255
CA,CIMA_2_N101,LOAD,35.2691,-115.49292,66.26,106,0,255,255
CA,CIMGEN_7_B1,GEN,33.9984822,-117.67898,68.84,139,0,255,255
CA,CITYUKH_1_B1,LOAD,39.1430025,-123.19182,69.23,144,0,255,255
CA,CITYUKH_1_N001,GEN,39.1428235,-123.19182,69.23,144,0,255,255
CA,CLAIRMNT_6_N001,LOAD,32.8260326,-117.18399,70.24,161,0,255,255
CA,CLAIRMNT_6_N008,LOAD,32.8258534,-117.18399,70.24,161,0,255,255
CA,CLAMMNA_1_N001,LOAD,37.807826,-121.27614,69.59,150,0,255,255
CA,CLARKRD_7_N001,LOAD,39.6546448,-121.63529,64.91,85,0,255,255
CA,CLARKRD_7_N002,GEN,39.6545641,-121.63523,64.91,85,0,255,255
CA,CLARKRD_7_N003,GEN,39.6545641,-121.63535,64.91,85,0,255,255
CA,CLARMNT_1_N001,LOAD,32.8258534,-117.1842,69.79,155,0,255,255
CA,CLARMNT_1_N028,GEN,32.8260326,-117.1842,69.79,155,0,255,255
CA,CLAYTN_1_N001,LOAD,38.3424551,-120.93484,68.24,133,0,255,255
CA,CLAYTN_1_N004,LOAD,37.943825,-121.96941,68.24,133,0,255,255
CA,CLAYTN_1_N029,LOAD,38.3422749,-120.93484,68.24,133,0,255,255
CA,CLAYTN_1_N030,LOAD,38.3422749,-120.93507,68.24,133,0,255,255
CA,CLAY_6_N001,LOAD,38.3424551,-120.93507,66.89,112,0,255,255
CA,CLEARGEN_6_N004,GEN,33.889805,-117.58836,68.71,139,0,255,255
CA,CLERLKE_6_N001,LOAD,39.007955,-122.89378,70.08,155,0,255,255
CA,CLERLKE_6_N012,LOAD,39.007955,-122.89389,70.08,155,0,255,255
CA,CLMBAHL_6_N001,LOAD,39.331874,-121.10137,65.24,90,0,255,255
CA,CLOVIS_1_N001,LOAD,36.8260439,-119.68128,70.3,161,0,255,255
CA,CLOVIS_1_N004,LOAD,36.825963,-119.68122,70.14,161,0,255,255
CA,CLOVIS_1_N101,LOAD,36.825963,-119.68134,70.3,161,0,255,255
CA,CLOVRDLE_1_N001,LOAD,38.795757,-123.01141,66.69,112,0,255,255
CA,CLRKSVLE_1_N001,LOAD,38.6555599,-121.06018,68.37,133,0,255,255
CA,CLRKSVLE_1_N003,LOAD,38.6554791,-121.06012,68.37,133,0,255,255
CA,CLRKSVLE_1_N004,LOAD,38.6554791,-121.06023,68.37,133,0,255,255
CA,CLSAJCT_6_N001,LOAD,39.190857,-121.99051,64.92,85,0,255,255
CA,CMPEVRS_1_N001,LOAD,37.041636,-122.02531,71.1,172,0,255,255
CA,CMPEVRS_1_N002,LOAD,37.041636,-122.02542,71.1,172,0,255,255
CA,CNTRYCB_6_N001,LOAD,37.9796604,-121.3164,67.74,123,0,255,255
CA,CNTRYCB_6_N002,LOAD,37.9794796,-121.3164,67.74,123,0,255,255
CA,CNTRYCB_6_N004,LOAD,37.9794796,-121.31663,67.74,123,0,255,255
CA,CNTRYCB_6_N006,LOAD,37.9796604,-121.31663,67.74,123,0,255,255
CA,COGNTNL_7_B1,GEN,37.943611,-121.33028,68.35,133,0,255,255
CA,COLGATE1_7_B1,GEN,39.331168,-121.19201,64.33,79,0,255,255
CA,COLGATE2_7_B1,GEN,39.331168,-121.19213,64.74,85,0,255,255
CA,COLLRVL1_7_B1,GEN,38.14,-120.4,68.47,133,0,255,255
CA,COLLRVL2_7_B1,GEN,38.15,-120.39,68.47,133,0,255,255
CA,COLNGA1_6_N001,LOAD,36.1360777,-120.3445,67.79,128,0,255,255
CA,COLNGA1_6_N002,LOAD,36.1359971,-120.34444,67.79,128,0,255,255
CA,COLNGA2_6_N001,LOAD,36.236577,-120.31511,67.36,117,0,255,255
CA,COLNGAGN_7_B1,GEN,36.1359971,-120.34456,67.7,123,0,255,255
CA,COLONY_6_N001,LOAD,38.190132,-121.18163,70.23,161,0,255,255
CA,COLUMBUS_1_N001,LOAD,35.398474,-118.93968,67.24,117,0,255,255
CA,COLUMBUS_1_N003,LOAD,35.398393,-118.93962,67.24,117,0,255,255
CA,COLUMBUS_1_N005,LOAD,35.398393,-118.93974,67.24,117,0,255,255
CA,COLUSA_6_N001,LOAD,39.213611,-122.00296,68.13,128,0,255,255
CA,COLUSA_6_N004,LOAD,39.213611,-122.00308,68.13,128,0,255,255
CA,COLWATER_1_N001,LOAD,34.8601249,-116.85313,71.2,172,0,255,255
CA,COLWATER_1_N002,LOAD,34.8601249,-116.85324,71.2,172,0,255,255
CA,CONCHO_1_N002,LOAD,33.785845,-116.34269,68.58,139,0,255,255
CA,CONTADNA_1_N001,LOAD,36.29,-119.71,69.42,150,0,255,255
CA,CONTROLX_1_N001,LOAD,37.342839,-118.47199,52.39,0,94,255,255
CA,CONTROLX_1_N002,GEN,37.342839,-118.47187,52.39,0,94,255,255
CA,CONTROLX_1_N003,GEN,37.3427608,-118.47193,52.39,0,94,255,255
CA,CONTROLX_1_N004,GEN,37.3427608,-118.47204,52.39,0,94,255,255
CA,CONTROLX_1_N005,GEN,37.342839,-118.4721,52.39,0,94,255,255
CA,CONTROLX_1_N008,GEN,37.6459543,-118.91581,52.39,0,94,255,255
CA,CONTROLX_1_N009,GEN,37.6458729,-118.91575,52.39,0,94,255,255
CA,CONTROLX_1_N010,GEN,37.6458729,-118.91586,52.39,0,94,255,255
CA,CONTROL_1_N034,GEN,37.3429172,-118.47204,52.39,0,94,255,255
CA,CONTROL_7_N001,LOAD,37.3429172,-118.47193,54.06,0,67,255,255
CA,COPUS_6_N001,LOAD,35.093593,-119.27847,67.78,123,0,255,255
CA,CORCORAN_1_N001,LOAD,36.109577,-119.55798,70.86,166,0,255,255
CA,CORCORAN_1_N005,LOAD,36.109577,-119.55809,70.86,166,0,255,255
CA,CORDELIA_6_N001,LOAD,38.216066,-122.11208,67.76,123,0,255,255
CA,CORDPMP_6_N003,LOAD,38.5754331,-121.49759,67.81,128,0,255,255
CA,CORNING_6_N004,LOAD,39.9320349,-122.18739,69.3,144,0,255,255
CA,CORNING_6_N006,LOAD,39.931954,-122.18732,69.3,144,0,255,255
CA,CORNING_6_N102,LOAD,39.931954,-122.18745,69.3,144,0,255,255
CA,CORONADO_6_N001,LOAD,32.6988238,-117.17325,69.55,150,0,255,255
CA,CORONADO_6_N002,LOAD,32.6987431,-117.17319,69.55,150,0,255,255
CA,CORONA_1_N001,LOAD,32.6987431,-117.1733,68.04,128,0,255,255
CA,CORRAL_6_N001,LOAD,38.101498,-120.92635,70.26,161,0,255,255
CA,CORRAL_6_N003,LOAD,38.101498,-120.92647,70.27,161,0,255,255
CA,CORSGOLD_1_N001,LOAD,37.227515,-119.69108,69.69,150,0,255,255
CA,CORSGOLD_1_N003,LOAD,37.227515,-119.6912,69.69,150,0,255,255
CA,CORTINA_1_N106,LOAD,39.121407,-122.22418,65.08,85,0,255,255
CA,COTATI_6_N101,LOAD,38.309704,-122.73153,70.82,166,0,255,255
CA,COTATI_6_N102,LOAD,38.309704,-122.73165,70.82,166,0,255,255
CA,COTTLEA_2_N001,LOAD,37.7726763,-120.82555,68.92,139,0,255,255
CA,COTTLE_7_N001,LOAD,37.7725949,-120.82549,68.92,139,0,255,255
CA,COTTLE_7_N002,GEN,37.7725949,-120.8256,68.92,139,0,255,255
CA,COTWDPGE_1_N001,LOAD,34.380404,-116.87675,64.02,74,0,255,255
CA,COTWDPGE_1_N024,GEN,34.380404,-116.87686,64.02,74,0,255,255
CA,COVELO6_6_N001,LOAD,39.786283,-123.2485,73.94,215,0,255,255
CA,COVERD_7_B1,GEN,39.786283,-123.24862,62.7,52,0,255,255
CA,CPBORDER_7_B1,GEN,32.5662541,-116.94444,69.97,155,0,255,255
CA,CPCSTCN_7_B1,GEN,37.9125,-121.26083,69.78,155,0,255,255
CA,CPELCAJN_7_B1,GEN,32.7954267,-116.97239,71.16,172,0,255,255
CA,CPESCNDO_7_A1,GEN,33.125525,-117.11686,69.22,144,0,255,255
CA,CPESCNDO_7_B1,GEN,33.125525,-117.11675,69.22,144,0,255,255
CA,CPLECEF_1_N001,LOAD,37.26,-121.63994,70.12,161,0,255,255
CA,CPLECEF_1_N005,LOAD,37.26,-121.64006,70.12,161,0,255,255
CA,CRBU38812_7_B1,GEN,40.07,-121.14994,62.51,52,0,255,255
CA,CRBU38812_7_B3,GEN,40.07,-121.15006,62.51,52,0,255,255
CA,CRCANAL_6_N001,LOAD,40.138474,-122.20855,67.91,128,0,255,255
CA,CRCKTCOG_7_N001,GEN,38.056667,-122.21944,68.05,128,0,255,255
CA,CREEDGT1_7_GN001,GEN,38.241389,-121.855,66.74,112,0,255,255
CA,CREELMAN_6_N001,LOAD,33.0181587,-116.85303,74.57,220,0,255,255
CA,CREELMAN_6_N004,LOAD,33.0180781,-116.85297,74.58,220,0,255,255
CA,CREELMAN_6_N014,LOAD,33.0180781,-116.85308,74.61,220,0,255,255
CA,CRESSEY_1_N001,LOAD,37.428528,-120.63869,70.52,166,0,255,255
CA,CRESSEY_1_N003,GEN,37.428528,-120.6388,70.52,166,0,255,255
CA,CRESTWD_6_N001,LOAD,32.699024,-116.35373,69.92,155,0,255,255
CA,CRSTNTS_6_N001,LOAD,33.463375,-117.57049,69.75,155,0,255,255
CA,CRUSHER_6_N001,LOAD,37.021645,-122.15438,70.2,161,0,255,255
CA,CRWSLDG_6_N001,LOAD,37.377307,-121.08567,68.98,144,0,255,255
CA,CRYSTLSG_6_N001,LOAD,37.528913,-122.36107,69.99,155,0,255,255
CA,CSCGNRA1_7_N101,GEN,37.353859,-121.95587,70.29,161,0,255,255
CA,CSCGNRA2_7_N101,GEN,37.353859,-121.95598,69.87,155,0,255,255
CA,CSTRVLLE_1_N001,LOAD,36.7626042,-121.73625,67.0,112,0,255,255
CA,CSTRVLLE_1_N003,GEN,36.7626042,-121.73648,67.0,112,0,255,255
CA,CSTRVLLE_1_N004,GEN,36.7627838,-121.73648,67.0,112,0,255,255
CA,CTRPKGEN_7_B1,GEN,33.926051,-118.10607,69.34,150,0,255,255
CA,CURTIS1_7_N001,LOAD,37.9749492,-120.32067,70.46,161,0,255,255
CA,CURTISS_1_N010,GEN,37.9748679,-120.32061,70.49,166,0,255,255
CA,CURTISS_1_N101,LOAD,37.9748679,-120.32073,70.49,166,0,255,255
CA,CYMRIC_1_N001,LOAD,35.31,-119.63,65.78,95,0,255,255
CA,CYMRIC_1_N004,GEN,35.304875,-119.61428,65.78,95,0,255,255
CA,DAIRYLND_1_N001,LOAD,37.055221,-120.31701,70.46,161,0,255,255
CA,DALYCTY_1_N001,LOAD,37.6918013,-122.4557,70.98,172,0,255,255
CA,DALYCTY_1_N005,LOAD,37.6917199,-122.45564,70.98,172,0,255,255
CA,DALYCTY_1_N016,GEN,37.720595,-122.47608,70.98,172,0,255,255
CA,DANISHCM_1_N001,LOAD,36.7190018,-119.76577,70.48,166,0,255,255
CA,DAVIS_1_N001,LOAD,39.0600896,-121.70988,69.96,155,0,255,255
CA,DAVIS_1_N007,LOAD,39.0599104,-121.70988,69.96,155,0,255,255
CA,DAVIS_1_N012,LOAD,39.0599104,-121.71012,69.96,155,0,255,255
CA,DAVIS_1_N018,GEN,39.0600896,-121.71012,69.96,155,0,255,255
CA,DAVIS_1_N029,GEN,38.552283,-121.69442,69.96,155,0,255,255
CA,DAVIS_1_N030,GEN,38.552283,-121.69453,69.96,155,0,255,255
CA,DAWNLS_7_N001,GEN,34.9031,-118.25134,69.9,155,0,255,255
CA,DECCTG1_7_B1,GEN,38.07,-121.86994,67.54,123,0,255,255
CA,DECCTG2_7_B1,GEN,38.07,-121.85994,67.54,123,0,255,255
CA,DECCTG3_7_B1,GEN,38.07,-121.87006,67.53,123,0,255,255
CA,DECPTSG_2_N001,LOAD,38.06,-121.86994,68.07,128,0,255,255
CA,DECPTSG_2_N018,LOAD,38.06,-121.87006,68.07,128,0,255,255
CA,DECSTG1_7_B1,GEN,38.07,-121.86006,67.56,123,0,255,255
CA,DEEPWATR_1_N101,LOAD,38.55163,-121.56021,69.65,150,0,255,255
CA,DEEPWATR_1_N104,LOAD,38.55163,-121.56032,69.65,150,0,255,255
CA,DELAMO_2_N001,LOAD,33.848363,-118.09699,69.45,150,0,255,255
CA,DELAMO_2_N014,LOAD,33.848282,-118.09694,69.45,150,0,255,255
CA,DELAMO_2_N022,LOAD,33.848282,-118.09705,69.45,150,0,255,255
CA,DELAMO_2_N050,GEN,33.911933,-118.052,69.45,150,0,255,255
CA,DELMAR_6_N001,LOAD,38.7988788,-121.22065,70.12,161,0,255,255
CA,DELMAR_6_N001A,LOAD,38.7987981,-121.2206,68.22,133,0,255,255
CA,DELMAR_6_N005,LOAD,38.7987981,-121.22071,68.22,133,0,255,255
CA,DELMAR_6_N010,LOAD,32.98079,-117.25536,70.12,161,0,255,255
CA,DELMAR_6_N011,LOAD,32.98079,-117.25547,70.12,161,0,255,255
CA,DELMNTE_1_N010,LOAD,36.599054,-121.85396,68.26,133,0,255,255
CA,DELMNTE_1_N201,LOAD,36.599054,-121.85407,68.26,133,0,255,255
CA,DELTAPMP_2_N008,GEN,37.80083,-121.62083,67.36,117,0,255,255
CA,DERRICK_6_N002,GEN,36.223078,-120.33681,67.36,117,0,255,255
CA,DERRICK_6_N003,GEN,36.223078,-120.33692,67.36,117,0,255,255
CA,DESABLA_7_B1,GEN,39.7162507,-121.52101,64.78,85,0,255,255
CA,DESCANSO_6_N001,LOAD,32.86524,-116.63375,70.73,166,0,255,255
CA,DEVERS_1_N057,GEN,34.245053,-115.56811,67.57,123,0,255,255
CA,DEVERS_1_N081,GEN,33.9245,-116.5307,67.57,123,0,255,255
CA,DEVERS_1_N103,GEN,34.191656,-116.09052,67.57,123,0,255,255
CA,DEVLDNPP_6_N003,LOAD,35.774931,-119.97393,67.41,123,0,255,255
CA,DEVLSDN_6_N001,LOAD,35.774931,-119.97405,67.33,117,0,255,255
CA,DEXZEL_1_N001,GEN,35.451389,-118.985,67.56,123,0,255,255
CA,DFS_1_N001,LOAD,36.72,-120.6,68.41,133,0,255,255
CA,DGPAN1_7_B1,GEN,36.655315,-120.58033,67.76,123,0,255,255
CA,DGVADIX_7_B1,GEN,38.401698,-121.91993,66.64,112,0,255,255
CA,DIABLO1_7_B1,GEN,35.215923,-120.84754,65.58,95,0,255,255
CA,DIABLO1_7_N001,LOAD,35.215923,-120.84743,65.58,95,0,255,255
CA,DIABLO2_7_B1,GEN,35.2158329,-120.84754,65.58,95,0,255,255
CA,DIABLO2_7_N001,LOAD,35.215923,-120.84766,65.58,95,0,255,255
CA,DIABLOCN_2_N001,LOAD,35.2160131,-120.84754,70.06,155,0,255,255
CA,DINUBAE_7_B2,GEN,36.5691127,-119.41842,72.11,188,0,255,255
CA,DINUBAE_7_N001,LOAD,36.5689333,-119.41842,72.11,188,0,255,255
CA,DINUBA_6_N001,LOAD,36.5689333,-119.41864,72.5,193,0,255,255
CA,DINUBA_6_N005,LOAD,36.5691127,-119.41864,72.5,193,0,255,255
CA,DIRYVLLE_6_N001,LOAD,40.12799,-122.09784,68.12,128,0,255,255
CA,DISCOVRY_7_N002,GEN,35.371389,-119.01833,67.49,123,0,255,255
CA,DIVISION_6_N001,LOAD,32.6816498,-117.12009,69.45,150,0,255,255
CA,DIVISION_6_N009,LOAD,32.6815691,-117.12003,69.45,150,0,255,255
CA,DIXON-J1_6_N101,LOAD,38.445454,-121.82624,67.36,117,0,255,255
CA,DIXONLD_1_N001,LOAD,37.4578252,-121.92135,70.38,161,0,255,255
CA,DIXONLD_1_N002,LOAD,37.4577439,-121.92129,70.38,161,0,255,255
CA,DIXONLD_1_N008,LOAD,37.4577439,-121.92141,70.38,161,0,255,255
CA,DIXON_6_B1,LOAD,38.445373,-121.82618,67.37,117,0,255,255
CA,DIXON_6_N002,LOAD,38.445373,-121.8263,67.37,117,0,255,255
CA,DMNDSPR_1_N001,LOAD,38.693047,-120.82566,67.94,128,0,255,255
CA,DMNDSPR_1_N003,LOAD,38.693047,-120.82578,67.94,128,0,255,255
CA,DMTARSL_1_N001,LOAD,37.7,-122.15,71.63,177,0,255,255
CA,DOBBINS_6_N001,LOAD,39.339604,-121.19738,65.11,90,0,255,255
CA,DOLANRD_1_N001,LOAD,36.800296,-121.76912,66.99,112,0,255,255
CA,DOMTAR_1_N001,LOAD,38.13,-121.65,67.61,123,0,255,255
CA,DONNELLS_7_B1,GEN,38.198682,-120.01536,69.49,150,0,255,255
CA,DOSPALS_6_N001,LOAD,36.97484,-120.63501,68.7,139,0,255,255
CA,DOUBLEC_7_B1,GEN,35.500556,-119.04583,67.17,117,0,255,255
CA,DRUM5_7_B1,GEN,39.267746,-120.77602,68.68,139,0,255,255
CA,DSAMIGO_2_N011,GEN,35.935614,-120.8405,67.46,123,0,255,255
CA,DTCHFLT1_7_B1,GEN,39.256625,-120.76659,68.79,139,0,255,255
CA,DTCHFLT2_7_B1,GEN,39.256625,-120.76671,68.63,139,0,255,255
CA,DUKMOSS1_7_B1,GEN,36.86,-121.75994,66.2,101,0,255,255
CA,DUKMOSS1_7_N001,LOAD,36.86,-121.76006,66.2,101,0,255,255
CA,DUKMOSS2_7_B1,GEN,36.85,-121.76,66.2,101,0,255,255
CA,DUKMOSS2_7_N001,LOAD,36.85,-121.75989,66.2,101,0,255,255
CA,DUKMOSS3_7_B2,GEN,36.8499101,-121.76,66.19,101,0,255,255
CA,DUKMOSS3_7_N001,LOAD,36.85,-121.76011,66.19,101,0,255,255
CA,DUKMOSS3_7_N002,LOAD,36.8500899,-121.76,66.19,101,0,255,255
CA,DUKMOSS4_7_B1,GEN,36.85,-121.72,66.2,101,0,255,255
CA,DUKMOSS4_7_N001,LOAD,36.85,-121.71989,66.2,101,0,255,255
CA,DUKMOSS5_7_B1,GEN,36.84,-121.71994,66.2,101,0,255,255
CA,DUKMOSS5_7_N001,LOAD,36.84,-121.72006,66.2,101,0,255,255
CA,DUKMOSS6_7_B2,GEN,36.8499101,-121.72,66.2,101,0,255,255
CA,DUKMOSS6_7_N001,LOAD,36.85,-121.72011,66.2,101,0,255,255
CA,DUKMOSS6_7_N002,LOAD,36.8500899,-121.72,66.2,101,0,255,255
CA,DUMBARTN_1_N001,LOAD,37.5571553,-122.05761,70.48,166,0,255,255
CA,DUMBARTN_1_N003,LOAD,37.5570739,-122.05755,70.48,166,0,255,255
CA,DUMBARTN_1_N011,LOAD,37.5570739,-122.05767,70.48,166,0,255,255
CA,DUNBAR_6_N001,LOAD,38.383223,-122.52778,68.42,133,0,255,255
CA,DUNBAR_6_N002,LOAD,38.383223,-122.52789,68.42,133,0,255,255
CA,DUNHILL_6_N001,LOAD,32.901543,-117.22996,69.68,150,0,255,255
CA,DUNLAP_6_N001,LOAD,36.64503,-119.15909,74.22,215,0,255,255
CA,DUNNIGAN_6_N001,LOAD,38.924808,-121.98995,70.31,161,0,255,255
CA,DUNNSIDE_1_N001,LOAD,35.03321,-116.46734,69.69,150,0,255,255
CA,DVLCYN1G_7_B1,GEN,34.25,-117.29,69.78,155,0,255,255
CA,DVLCYN2G_7_B1,GEN,34.26,-117.31,69.78,155,0,255,255
CA,DVLCYN3G_7_B1,GEN,34.19,-117.33,69.6,150,0,255,255
CA,DVLCYN4G_7_B1,GEN,34.19,-117.32,69.6,150,0,255,255
CA,EAGLEMTN_2_N001,LOAD,33.82,-115.43995,65.94,101,0,255,255
CA,EAGLEMTN_2_N002,LOAD,33.82,-115.44005,65.94,101,0,255,255
CA,EAGLROCK_2_N001,LOAD,38.829336,-122.81078,68.32,133,0,255,255
CA,EAGLROCK_2_N012,LOAD,38.829336,-122.81089,68.32,133,0,255,255
CA,EASTGATE_6_N004,GEN,32.8850167,-117.20089,69.7,150,0,255,255
CA,EASTGATE_6_N101,LOAD,32.8849361,-117.20084,69.7,150,0,255,255
CA,EASTGATE_6_N201,LOAD,32.8849361,-117.20095,69.7,150,0,255,255
CA,EASTWOOD_7_B1,GEN,37.136003,-119.26078,63.77,68,0,255,255
CA,EBMUDGRY_1_N001,LOAD,37.93,-122.04,68.88,139,0,255,255
CA,EDENVALE_1_N001,LOAD,37.2450363,-121.79584,68.52,133,0,255,255
CA,EDENVALE_1_N004,LOAD,37.2448557,-121.79584,68.52,133,0,255,255
CA,EDENVALE_1_N006,LOAD,37.2448557,-121.79607,68.52,133,0,255,255
CA,EDENVALE_1_N008,LOAD,37.2450363,-121.79607,68.52,133,0,255,255
CA,EDES_1_N001,LOAD,37.738787,-122.19372,72.34,188,0,255,255
CA,EDES_1_N003,LOAD,37.738787,-122.19383,72.34,188,0,255,255
CA,EDMON1AP_7_N001,LOAD,34.986313,-118.73879,65.45,90,0,255,255
CA,EDMON2AP_7_N001,LOAD,34.986313,-118.73868,65.44,90,0,255,255
CA,EDMON3AP_7_N001,LOAD,34.9862227,-118.73868,65.44,90,0,255,255
CA,EDMON3AP_7_N002,LOAD,34.9861589,-118.73875,65.44,90,0,255,255
CA,EDMON4AP_7_N001,LOAD,34.9861436,-118.73886,65.44,90,0,255,255
CA,EDMON4AP_7_N002,LOAD,34.9861749,-118.73897,65.44,90,0,255,255
CA,EDMON5AP_7_N001,LOAD,34.9862407,-118.73904,65.44,90,0,255,255
CA,EDMON5AP_7_N002,LOAD,34.986326,-118.73908,65.44,90,0,255,255
CA,EDMON6AP_7_N001,LOAD,34.9864162,-118.73907,65.44,90,0,255,255
CA,EDMON6AP_7_N002,LOAD,34.9864988,-118.73903,65.44,90,0,255,255
CA,EDMON7AP_7_N001,LOAD,34.9865645,-118.73895,65.44,90,0,255,255
CA,EDMON7AP_7_N002,LOAD,34.9866072,-118.73885,65.44,90,0,255,255
CA,EDMON8AP_7_N001,LOAD,34.986624,-118.73875,65.44,90,0,255,255
CA,EDMON8AP_7_N002,LOAD,34.9866144,-118.73864,65.44,90,0,255,255
CA,EDMONSTN_2_N023,GEN,34.943887,-118.82484,65.44,90,0,255,255
CA,EDWARDS_1_N001,LOAD,34.991871,-117.89001,70.3,161,0,255,255
CA,EELRIVR_6_N001,LOAD,40.602658,-124.2102,64.85,85,0,255,255
CA,EIGHTMI_2_N017,LOAD,38.058077,-121.37529,67.13,117,0,255,255
CA,EISENHOW_1_N001,LOAD,33.830599,-116.49761,67.66,123,0,255,255
CA,EISEN_6_N001,LOAD,35.35714,-118.97131,67.8,128,0,255,255
CA,ELCAJNEG_7_GN001,GEN,32.796809,-116.97103,71.16,172,0,255,255
CA,ELCAJNGT_7_N001,LOAD,32.7953461,-116.97234,72.17,188,0,255,255
CA,ELCAJNGT_7_N004,LOAD,32.7953461,-116.97245,72.16,188,0,255,255
CA,ELCAPTN_1_N001,LOAD,37.335802,-120.50517,70.42,161,0,255,255
CA,ELCAPTN_1_N004,LOAD,37.335802,-120.50529,70.42,161,0,255,255
CA,ELCAPTN_1_N005,LOAD,37.365512,-120.57899,70.42,161,0,255,255
CA,ELCRRTO_1_N001,LOAD,37.916205,-122.30314,69.82,155,0,255,255
CA,ELCRRTO_1_N023,LOAD,37.916205,-122.30325,69.82,155,0,255,255
CA,ELDORU1_7_B2,GEN,38.779268,-120.60652,68.01,128,0,255,255
CA,ELKCREEK_6_N001,LOAD,39.1295747,-123.71178,65.17,90,0,255,255
CA,ELKCREEK_6_N003,GEN,39.1294941,-123.71172,65.17,90,0,255,255
CA,ELKHIL1G_7_B2,GEN,35.4500539,-119.48,65.79,95,0,255,255
CA,ELKHIL1G_7_N001,LOAD,35.22605,-119.37773,65.79,95,0,255,255
CA,ELKHIL2G_7_B2,GEN,35.449973,-119.47994,65.79,95,0,255,255
CA,ELKHIL2G_7_N001,LOAD,35.22605,-119.37784,65.79,95,0,255,255
CA,ELKHIL3G_7_B1,GEN,35.449973,-119.48006,65.78,95,0,255,255
CA,ELK_6_N001,LOAD,39.1294941,-123.71184,75.69,237,0,255,255
CA,ELLIOTT_6_N001,LOAD,32.81586,-117.0884,69.63,150,0,255,255
CA,ELLIOTT_6_N004,LOAD,32.81586,-117.08851,69.63,150,0,255,255
CA,ELLIS_6_N001,LOAD,37.716505,-121.54877,69.39,150,0,255,255
CA,ELLIS_6_N003,GEN,33.685278,-117.94278,69.39,150,0,255,255
CA,ELLIS_6_N006,GEN,33.647155,-117.97955,69.39,150,0,255,255
CA,ELLIS_6_N105,LOAD,33.685126,-117.9436,69.39,150,0,255,255
CA,ELLSGTY_1_N001,LOAD,33.685294,-117.94309,67.49,123,0,255,255
CA,ELNIDBIO_6_N001,GEN,37.186933,-120.49055,68.67,139,0,255,255
CA,ELNIDO_1_N001,LOAD,33.896244,-118.37271,70.41,161,0,255,255
CA,ELNIDO_1_N004,LOAD,37.120613,-120.47271,70.41,161,0,255,255
CA,ELNIDO_2_N001,LOAD,37.120613,-120.47282,69.9,155,0,255,255
CA,ELNIDO_2_N012,LOAD,33.896244,-118.37282,69.9,155,0,255,255
CA,ELPATIO_1_N001,LOAD,37.2922372,-121.93591,70.36,161,0,255,255
CA,ELPATIO_1_N006,LOAD,37.2921559,-121.93585,70.36,161,0,255,255
